ASV_ID,Taxon,Confidence
255,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Erythrobacter_sp.,0.770269683
256,d__Bacteria,0.999999787
257,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__S32; g__TM7; s__uncultured_soil,0.844434664
258,d__Bacteria,0.999999562
259,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__soil_bacterium,0.918034755
260,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__soil_bacterium,0.943722674
261,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999999413
262,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999998771
263,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__soil_bacterium,0.97636535
264,d__Bacteria,0.999999887
265,d__Bacteria; p__Bacteroidota; c__Bacteroidia,0.950551387
266,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__S32; g__TM7; s__uncultured_soil,0.942569107
267,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__S32; g__TM7; s__uncultured_soil,0.748234008
268,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.86248649
269,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__S32; g__TM7; s__Candidatus_Saccharibacteria,0.973878362
270,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae,0.763451078
271,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__soil_bacterium,0.975040366
272,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999998074
273,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.725423947
274,d__Bacteria,0.999997781
275,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__unidentified,0.799863428
276,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999999875
277,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales,0.878833836
278,d__Bacteria,0.999992721
279,d__Bacteria; p__Actinobacteriota; c__Actinobacteria,0.86361784
280,d__Bacteria; p__Patescibacteria; c__Kazania; o__Kazania; f__Kazania; g__Kazania; s__uncultured_bacterium,0.997957186
281,d__Bacteria,0.999991953
282,d__Bacteria,0.999983412
283,d__Bacteria,0.999983477
284,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.967470442
285,d__Bacteria; p__Patescibacteria; c__Kazania; o__Kazania; f__Kazania; g__Kazania; s__uncultured_bacterium,0.999890464
286,d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__metagenome,0.833676629
287,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Solanum_melongena,0.97548485
288,d__Bacteria,0.999999196
289,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria,0.999999049
290,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria,0.99999073
291,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__groundwater_metagenome,0.883092141
292,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__groundwater_metagenome,0.814306504
293,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria,0.99999906
294,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__groundwater_metagenome,0.767209593
295,d__Bacteria,0.999990965
296,d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__C0119; f__C0119; g__C0119; s__uncultured_soil,0.987156118
297,d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__C0119; f__C0119; g__C0119; s__uncultured_soil,0.849563704
298,d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__C0119; f__C0119; g__C0119; s__uncultured_soil,0.934510427
299,d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__C0119; f__C0119; g__C0119; s__uncultured_soil,0.959748958
300,d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__C0119; f__C0119; g__C0119; s__uncultured_soil,0.977912584
301,d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__C0119; f__C0119; g__C0119; s__uncultured_soil,0.985811414
302,d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__C0119; f__C0119; g__C0119; s__uncultured_soil,0.972565439
303,d__Bacteria; p__Chloroflexi,0.773395214
304,d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__C0119; f__C0119; g__C0119; s__uncultured_soil,0.738408306
305,d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__C0119; f__C0119; g__C0119; s__uncultured_soil,0.957619597
306,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales,0.937834007
307,d__Bacteria,0.999903537
308,d__Bacteria,0.999954088
309,d__Bacteria,0.999928449
310,d__Bacteria; p__Patescibacteria; c__Parcubacteria,0.975339682
311,d__Bacteria,0.999999414
312,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_Sphingobium,0.958060098
313,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999983895
314,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999801174
315,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999096099
316,d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Ryanbacteria; f__Candidatus_Ryanbacteria; g__Candidatus_Ryanbacteria,0.845963443
317,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_soil,0.789828516
318,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_soil,0.809729872
319,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__LWQ8; g__LWQ8,0.900789227
320,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__LWQ8; g__LWQ8; s__uncultured_Candidatus,0.707785299
321,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__LWQ8; g__LWQ8; s__uncultured_Candidatus,0.732342022
322,d__Bacteria; p__Proteobacteria,0.711223408
323,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.825142278
324,d__Bacteria,0.999999348
325,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae,0.993700859
326,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,0.927632156
327,d__Bacteria,0.999999476
328,d__Bacteria,0.999999345
329,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.839450039
330,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_soil,0.916853619
331,d__Bacteria,0.999999293
332,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781,0.869745322
333,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales,0.990182747
334,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_Kouleothrix,0.885953693
335,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781,0.999621309
336,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_soil,0.973437241
337,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_soil,0.966214331
338,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_soil,0.7094839
339,d__Bacteria,0.999989262
340,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_soil,0.834594771
341,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_soil,0.894173911
342,d__Bacteria,0.999997071
343,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__groundwater_metagenome,0.920383044
344,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_soil,0.999504986
345,d__Bacteria,0.999999551
346,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.999838576
347,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces,0.755808271
348,d__Bacteria,0.99999962
349,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.900964365
350,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.995644757
351,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.996401041
352,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.99702416
353,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.996005173
354,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.996128482
355,d__Bacteria,0.999999689
356,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.83735238
357,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.843799372
358,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.972735053
359,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.967656072
360,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales,0.890653546
361,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales,0.89982126
362,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales,0.907910843
363,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales,0.891048557
364,d__Bacteria; p__Chloroflexi,0.736428727
365,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexaceae,0.999039992
366,d__Bacteria; p__Chloroflexi; c__Chloroflexia,0.701091402
367,d__Bacteria,0.999999189
368,d__Bacteria,0.999996677
369,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.941186139
370,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.752814496
371,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.987345846
372,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi,0.987274665
373,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales,0.703983696
374,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__AKYG1722; g__AKYG1722; s__uncultured_Sphaerobacter,0.762901262
375,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Chloroflexaceae; g__Oscillochloris,0.791041189
376,d__Bacteria,0.999999754
377,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__AKYG1722; g__AKYG1722; s__uncultured_Alphaproteobacteria,0.949314439
378,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__AKYG1722; g__AKYG1722; s__uncultured_Alphaproteobacteria,0.956151038
379,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__AKYG1722; g__AKYG1722; s__uncultured_Alphaproteobacteria,0.977224681
380,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__AKYG1722; g__AKYG1722; s__uncultured_Alphaproteobacteria,0.96469321
381,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Solanum_melongena,0.876325218
382,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_Bacteroidetes,0.992975339
383,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_Bacteroidetes,0.997499896
384,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_Bacteroidetes,0.997285913
385,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales,0.96601852
386,d__Bacteria,0.999998959
387,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.715755467
388,d__Bacteria,0.999996168
389,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces,0.809116266
390,d__Bacteria; p__Patescibacteria; c__Parcubacteria,0.782657473
391,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Coelastrella_sp.,0.822801104
392,d__Bacteria,0.999981548
393,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__soil_bacterium,0.827046057
394,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.998324455
395,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria,0.997884951
396,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria,0.927245675
397,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria,0.861591939
398,d__Bacteria,0.999999815
399,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.975650474
400,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales,0.817559141
401,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999767256
402,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__candidate_division,0.993243476
403,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__soil_bacterium,0.971574606
404,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__soil_bacterium,0.894546809
405,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales,0.96473205
406,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999998155
407,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales,0.891399723
408,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Saccharimonadaceae,0.718798005
409,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Saccharimonadaceae; s__TM7_bacterium,0.727585479
410,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__candidate_division,0.960055183
411,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__candidate_division,0.955517401
412,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.902673372
413,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae,0.902377562
414,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__candidate_division,0.945516673
415,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__candidate_division,0.900416966
416,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__candidate_division,0.888062559
417,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Candidatus_Saccharimonas,0.753307676
418,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae,0.866355625
419,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae,0.933278303
420,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.825299729
421,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999861285
422,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Candidatus_Saccharimonas,0.802208188
423,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae,0.922306326
424,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999802339
425,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales,0.872640717
426,d__Bacteria,0.999999633
427,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Saccharimonadaceae,0.894594514
428,d__Bacteria,0.999999547
429,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__S32; g__TM7; s__uncultured_soil,0.922102753
430,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.99958407
431,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae,0.884822713
432,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales,0.972755287
433,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__GTL1; s__candidate_division,0.739867819
434,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999999982
435,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales,0.964680103
436,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces,0.862323297
437,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999942698
438,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999961503
439,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales,0.999997799
440,d__Bacteria,0.999999991
441,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae,0.809477168
442,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.711189927
