set_num,name,year,theme_id,num_parts
10744-1,Thunder Hollow Crazy 8 Race,2017,615,191
10745-1,Florida 500 Race Final,2017,615,266
10746-1,Mia's Farm Suitcase,2017,595,106
10747-1,Andrea and Stephanie's Beach Holiday,2017,595,144
10748-1,Emma's Pet Party,2018,595,67
10749-1,Mia's Organic Food Market,2018,595,115
10750-1,Road Repair Truck,2018,591,73
1075-1,LEGO People Supplementary Set,1980,511,256
10751-1,Mountain Police Chase,2018,591,115
10753-1,The Joker Batcave Attack,2018,592,151
10754-1,Spider-Man vs. Scorpion Street Showdown,2018,596,125
10755-1,Zane's Ninja Boat Pursuit,2018,597,132
10756-1,Pteranodon Escape,2018,620,84
10757-1,Raptor Rescue Truck,2018,620,85
10758-1,T. Rex Breakout,2018,620,150
10759-1,Elastigirl's Rooftop Pursuit,2018,591,95
10760-1,Underminer Bank Heist,2018,591,149
1076-1,Advent Calendar 1999,1999,207,229
10761-1,The Great Home Escape,2018,591,178
10762-1,Belle's Story Time,2018,593,87
10763-1,Stephanie's Lakeside House,2018,595,215
10764-1,City Central Airport,2018,591,376
10765-1,Ariel's Underwater Concert,2018,593,92
10766-1,Woody & RC,2019,275,69
10767-1,Duke Caboom's Stunt Show,2019,275,120
10768-1,Buzz and Bo Peep's Playground Adventure,2019,275,139
10769-1,Toy Story 4 RV Vacation,2019,275,178
10770-1,Buzz & Woody's Carnival Mania!,2019,275,230
1077-1,Supplementary Set,1976,528,172
10771-1,Carnival Thrill Coaster,2019,275,98
10772-1,Mickey Mouse's Propeller Plane,2021,608,59
10773-1,Minnie Mouse's Ice Cream Shop,2021,608,100
10774-1,Mickey Mouse & Minnie Mouse's Space Rocket,2021,608,88
10775-1,Mickey Mouse & Donald Duck's Farm,2021,608,118
10776-1,Mickey & Friends Fire Truck & Station,2021,608,144
10777-1,Mickey and Minnie's Camping Trip,2022,608,103
10778-1,"Mickey, Minnie and Goofy's Fairground Fun",2022,608,184
10780-1,Mickey and Friends Castle Defenders,2022,608,216
1078-1,Animal Mosaic Puzzle,1987,516,80
10781-1,Spider-Man鈥檚 Techno Trike,2022,706,59
10782-1,Hulk vs. Rhino Truck Showdown,2022,706,110
10783-1,Spider-Man at Doc Ock鈥檚 Lab,2022,706,131
10784-1,Spider-Man Webquarters Hangout,2022,706,155
1079-1,Animal Mosaic Puzzle,1987,516,80
10801-1,Baby Animals,2016,504,13
10802-1,Savanna,2016,632,18
10803-1,Arctic,2016,504,40
10804-1,Jungle,2016,632,86
10805-1,Around the World,2016,504,163
10806-1,Horses,2016,632,20
10807-1,Horse Trailer,2016,632,15
10808-1,Little Plane,2016,632,13
10809-1,Police Patrol,2016,632,15
108-1,Battery Box,1976,235,1
10810-1,Push Train,2016,634,45
10811-1,Backhoe Loader,2016,632,19
10812-1,Truck & Tracked Excavator,2016,632,26
10813-1,Big Construction Site,2016,632,67
10814-1,Tow Truck,2016,632,28
10815-1,My First Rocket,2016,504,21
10816-1,My First Cars and Trucks,2016,504,39
10817-1,Creative Chest,2016,505,73
10818-1,My First Truck,2016,632,29
10819-1,My First Garden,2016,632,25
10820-1,Creative Building Basket,2016,505,110
10822-1,Sofia鈥檚 Magical Carriage,2016,639,30
10823-1,Batwing Adventure,2017,653,28
10824-1,Miles' Space Adventures,2016,629,23
10825-1,Miles' Exo-Flex Suit,2016,629,37
10826-1,Miles' Stellosphere Hangar,2016,629,44
10827-1,Mickey & Friends Beach House,2016,641,48
10828-1,Doc's Pet Vet Care,2016,648,30
10829-1,Mickey's Workshop,2016,641,18
10830-1,Minnie's Cafe,2016,641,27
1083-1,Supplementary Pack,1986,534,106
10831-1,My First Caterpillar,2016,504,22
10832-1,Birthday Picnic,2017,636,19
10833-1,Preschool,2017,636,39
10834-1,Pizzeria,2017,636,57
10835-1,Family House,2017,636,69
10836-1,Neighborhood (Town Square),2017,636,98
10837-1,Santa's Winter Holiday,2017,504,45
10838-1,Family Pets,2017,636,15
10839-1,Shooting Gallery,2017,504,32
10840-1,Big Fair,2017,504,106
10841-1,Fun Family Fair,2017,504,61
10842-1,Batcave Challenge,2017,653,73
10843-1,Mickey Racer,2017,641,15
10844-1,Minnie Mouse Bow-tique,2017,641,70
10845-1,My First Carousel,2017,504,24
10846-1,Flo's Caf茅,2017,506,28
10847-1,My First Number Train,2017,504,23
10848-1,My First Bricks,2017,505,83
10849-1,My First Plane,2017,504,10
10850-1,My First Cakes,2017,504,8
10851-1,My First Bus,2017,504,6
10852-1,My First Bird,2017,504,7
10853-1,Creative Builder Box,2017,505,78
10854-1,Creative Box,2017,505,120
10855-1,Cinderella's Magical Castle,2017,640,56
10856-1,Mater's Shed,2017,506,23
10857-1,Piston Cup Race,2017,506,31
10858-1,My First Puzzle Pets,2018,504,18
10859-1,My First Ladybug,2018,504,6
10860-1,My First Race Car,2018,504,6
1086-1,Bulk Bucket,2000,505,48
10861-1,My First Emotions,2018,504,28
10862-1,My First Celebration,2018,504,41
10863-1,My First Animal Brick Box,2018,504,34
10864-1,Large Playground Brick Box,2018,504,71
10865-1,Fun Creations,2018,505,70
10867-1,Farmers' Market,2018,632,26
10868-1,Farm Pony Stable,2018,632,59
10869-1,Farm Adventures,2018,632,104
10870-1,Farm Animals,2018,632,16
10871-1,Airport,2018,632,29
10872-1,Train Bridge and Tracks,2018,634,26
10873-1,Minnie's Birthday Party,2018,641,21
10874-1,Steam Train,2018,634,59
10875-1,Cargo Train,2018,634,105
10876-1,Spider-Man & Hulk Adventures,2018,630,38
10877-1,Belle's Tea Party,2018,640,19
10878-1,Rapunzel's Tower,2018,640,37
10879-1,Gentle Giants Petting Zoo,2018,722,24
10880-1,T. rex Tower,2018,722,22
1088-1,Road Burner,1999,87,25
10881-1,Mickey's Boat,2018,641,28
10882-1,Train Tracks,2018,634,23
10883-1,My First Tow Truck,2019,504,11
10884-1,My First Balancing Animals,2019,504,15
10885-1,My First Fun Puzzle,2019,504,15
10886-1,My First Car Creations,2019,504,34
10887-1,Creative Fun,2019,505,120
10889-1,Mickey's Vacation House,2019,641,57
1089-1,Basic Figures,1985,534,24
10893-1,Spider-Man vs. Electro,2019,630,29
10894-1,Toy Story Train,2019,633,21
10895-1,Emmet and Lucy's Visitors from the DUPLO Planet,2019,504,53
10897-1,My First Minnie Build,2019,641,10
10898-1,My First Mickey Build,2019,641,9
10899-1,Frozen Ice Castle,2019,640,59
10900-1,Police Bike,2019,632,8
1090-1,TECHNIC Control I,1986,507,397
10901-1,Fire Truck,2019,632,21
10902-1,Police Station,2019,632,38
10903-1,Fire Station,2019,632,76
10904-1,Baby Animals,2019,504,9
10906-1,Tropical Island,2019,504,73
10907-1,World Animals,2019,504,121
10908-1,Plane,2019,632,12
10909-1,Heart Box,2020,505,80
10910-1,Submarine Adventure,2019,504,24
10913-1,Brick Box,2020,505,65
10914-1,Deluxe Brick Box,2020,505,85
10915-1,Alphabet Truck,2020,504,36
10917-1,Fire Truck,2020,504,6
10918-1,Tow Truck,2020,504,7
10919-1,Batcave,2020,653,33
10920-1,Elsa & Olaf's Tea Party,2020,640,17
1092-1,TECHNIC Control II,1986,507,467
10921-1,Super Heroes Lab,2020,630,30
10922-1,Ariel's Undersea Castle,2020,640,35
10924-1,Lightning McQueen's Race Day,2020,506,42
10925-1,Playroom,2020,652,17
10926-1,Bedroom,2020,652,16
10927-1,Pizza Stand,2020,632,18
10928-1,Bakery,2020,632,46
10929-1,Modular Playhouse,2020,652,133
10930-1,Bulldozer,2020,632,10
10931-1,Truck & Tracked Excavator,2020,632,20
10932-1,Wrecking Ball Demolition,2020,632,56
10933-1,Tower Crane & Construction,2020,632,123
10934-1,Creative Animals,2020,505,175
10937-1,Batman: Arkham Asylum Breakout,2012,697,1621
10938-1,Dinosaur Nursery,2022,722,27
10939-1,T. rex and Triceratops Dinosaur Breakout,2021,722,36
10940-1,Spider-Man Headquarters,2021,630,36
1094-1,Johnny Thunder,1999,297,13
10941-1,Mickey & Minnie Birthday Train,2021,641,22
10942-1,Minnie's House and Caf茅,2021,641,91
10943-1,Happy Childhood Moments,2021,504,231
10944-1,Space Shuttle Mission,2021,504,23
10945-1,Garbage Truck and Recycling,2021,632,19
10946-1,Family Camping Van Adventure,2021,632,30
10947-1,Race Cars,2021,632,44
10948-1,Parking Garage and Car Wash,2021,632,112
10949-1,Farm Animal Care,2021,632,11
10950-1,Farm Tractor & Animal Care,2021,632,27
1095-1,Super Sub,1999,312,24
10951-1,Horse Stable and Pony Care,2021,632,65
10952-1,"Barn, Tractor & Farm Animal Care",2021,632,97
10953-1,Unicorn,2021,504,8
10954-1,Number Train - Learn To Count,2021,504,23
10955-1,Animal Train,2021,504,15
10956-1,Amusement Park,2021,632,95
10957-1,Fire Helicopter & Police Car,2021,504,16
10958-1,Creative Birthday Party,2021,504,200
10959-1,Police Station & Helicopter,2022,632,40
10960-1,Belle's Ballroom,2022,640,23
1096-1,Race Buggy,1999,87,23
10961-1,Airplane & Airport,2021,632,28
10962-1,Buzz Lightyear鈥檚 Planetary Mission,2022,633,37
10963-1,Spider-Man & Friends: Funfair Adventure,2022,630,41
10964-1,Bath Time Fun: Floating Red Panda,2022,504,5
10965-1,Bath Time Fun: Floating Animal Train,2022,504,14
10966-1,Bath Time Fun: Floating Animal Island,2022,504,21
10967-1,Police Motorcycle,2022,632,5
10968-1,Doctor Visit,2022,632,34
10969-1,Fire Truck,2022,632,21
10970-1,Fire Station & Helicopter,2022,632,116
1097-1,Res-Q Runner,1999,92,18
10971-1,Wild Animals of Africa,2022,504,10
10972-1,Wild Animals of the Ocean,2022,504,32
10973-1,Wild Animals of South America,2022,504,71
10974-1,Wild Animals of Asia,2022,504,98
10975-1,Wild Animals of the World,2022,504,142
10976-1,Santa's Gingerbread House,2022,504,50
10977-1,My First Puppy & Kitten With Sounds,2022,504,22
10978-1,Creative Building Time,2022,504,120
10979-1,Wild Animals Of Europe,2022,504,85
10980-1,Green Building Plate,2022,505,1
1098-1,Hang Glider,1998,87,19
1099-1,Ninja Blaster,1999,434,24
1月1日,Bulldozer Chain Links,1982,453,50
1月10日,Mini-Wheel Model Maker No. 1,1971,423,87
1100-1,Sky Pirates,2001,50,110
11001-1,Bricks and Ideas,2019,621,123
11002-1,Basic Brick Set,2019,621,300
11003-1,Bricks and Eyes,2019,621,451
11004-1,Windows of Creativity,2019,621,450
11005-1,Creative Fun,2019,621,900
11006-1,Creative Blue Bricks,2020,621,52
11007-1,Creative Green Bricks,2020,621,60
11008-1,Bricks and Houses,2020,621,270
11009-1,Bricks and Lights,2020,621,441
110-1,Universal Building Set,1977,469,129
11010-1,White Baseplate,2020,621,1
1101-1,Replacement 4.5V Motor,1977,443,1
11011-1,Bricks and Animals,2020,621,1500
11012-1,Creative White Bricks,2021,621,60
11013-1,Creative Transparent Bricks,2021,621,500
11014-1,Bricks and Wheels,2021,621,653
11015-1,Around The World,2021,621,950
11016-1,Creative Building Bricks,2021,621,1201
11017-1,Creative Monsters,2022,621,140
11018-1,Creative Ocean Fun,2022,621,333
11019-1,Bricks and Functions,2022,621,500
11020-1,Build Together,2022,621,1601
1102-1,Motor Bushes,1977,456,4
11021-1,90 Years of Play,2022,621,1100
11022-1,Space Mission,2022,621,1700
11023-1,Green Baseplate,2022,621,1
11024-1,Gray Baseplate,2022,621,1
11025-1,Blue Baseplate,2022,621,1
11026-1,White Baseplate,2022,621,1
1103-1,Battery Box,1977,443,1
1103-2,DNA Student Set,2008,517,522
1104-1,Battery Cables (75cm),1977,443,2
1105-1,Crawler Tracks,1977,443,2
1106-1,Battery Tender,1977,456,2
1106-2,Basic Building Set,1999,470,431
1107-1,Signal and Direction-Change Switch,1977,456,4
1108-1,Magnetic Couplings,1977,456,4
1109-1,Magnetic Couplings for Railway Car,1977,456,4
1月11日,Basic Souvenir Box,1981,469,36
1110-1,Train Wheels,1977,456,8
111-1,Universal Building Set,1977,469,174
1111-1,Rubber Rims for Locomotive Wheels,1977,456,8
111-2,Starter Train Set without Motor,1966,235,118
1112-1,Train Sliding Wheel Blocks,1977,456,2
1113-1,Motor Frame and Couplers,1977,443,5
11138-1,Bionicle Barraki Wallet,2008,501,0
1114-1,Motor Frame,1977,443,1
1115-1,4.5V Lighting Brick (2 x 2),1977,443,1
1116-1,"Chain Links, Small",1977,443,25
1118-1,"Boat Weight, Red",1977,443,1
111901-1,Garmadon,2019,435,10
111902-1,Wu,2019,435,6
111903-1,Kai vs. Wyplash,2019,435,13
111904-1,Jay vs. Lasha,2019,435,12
1119-1,Locomotive Piston Assemblies,1977,456,6
1月12日,Small Basic Set,1977,433,94
11月2日,Small Pre-School Basic Set,1973,433,31
112005-1,Cole vs. Nindroid,2020,435,20
112006-1,Lloyd vs. Stone Warrior,2020,435,12
112007-1,Wu vs. Skulkin,2020,435,13
112008-1,Kai vs. Lasha,2020,435,12
1120-1,Tires (42 mm),1977,443,2
112-1,Universal Building Set,1977,469,200
112109-1,Wu vs. Garmadon,2021,435,13
1121-1,"Propellers, Wheels and Rotor Unit",1977,443,15
112110-1,Cole vs. Lasha,2021,435,14
112111-1,Lloyd vs. Soul Archer,2021,435,10
112112-1,Jay vs. Eyezor,2021,435,10
112113-1,Kai vs. Nindroid,2021,435,10
112114-1,Zane vs. Wyplash,2021,435,14
112-2,Locomotive with Motor,1966,235,74
1122-1,Hinges,1977,443,3
112215-1,Cole vs. Ronin,2021,435,10
112216-1,Zane vs. Nindroid,2022,435,16
112217-1,Kai vs. Boa Destructor,2022,435,13
112218-1,Lloyd vs. Overlord,2022,435,12
112219-1,Jay Vs. Nindroid,2022,435,11
112-3,2 40 x 40 Baseplates,1971,371,2
1123-1,"Ball and Socket Couplings, Articulated Joint",1977,443,8
1124-1,Digger Bucket,1977,443,3
1125-1,Crane Grab,1977,443,3
1126-1,"Jack Complete Assembly, Blue",1984,443,1
1127-1,Santa,1999,227,39
1128-1,Santa on Skis,1999,227,21
1129-1,Storage Cloth,1980,473,1
1129-2,Santa on Reindeer,1999,227,34
1129-3,LEGO MANIA T-Shirt,1996,501,0
11月3日,Locomotive Traction Tires,1977,456,8
1130-1,Storage Folder for Building Instructions (16 Internal Pockets),1980,443,1
113-1,Universal Building Set,1977,469,293
1131-1,Tires (42 mm) and Hubs,1981,453,4
113-2,Motorized Train Set,1966,235,344
1132-1,Hinges,1981,443,8
113-2-DUMMY-1,Dummy set for Various 3009 prints For Set 113-2,1966,301,13
1133-1,Brick Hinges,1981,443,8
1134-1,Battery Wagon,1981,456,2
1135-1,"Battery Cable Kit: 12 Connectors, 3m Cable",1981,443,13
1135-2,"Battery Cable Kit: 16 Connectors, 3m Cable",1981,443,17
1135-3,"Battery Cable Kit: 20 Connectors, 3m Cable",1981,443,21
1136-1,"Buffers, Magnetic Couplers",1981,456,6
1137-1,Train Couplings,1981,456,4
1138-1,Replacement Rubber Wheel Treads for Trains,1981,456,8
1139-1,Motor-Mount Plate with Magnetic Couplers,1981,456,5
1140-1,12V Light Bricks,1981,443,2
114-1,Universal Building Set,1977,469,390
1141-1,Wheel Bricks with Small Red Train Wheels,1981,456,2
114-2,Small Train Set,1966,235,88
1142-1,Wheel Bricks with Small Black Train-Wheels,1981,456,2
1143-1,Wheel Bricks with Large Red Train Wheels,1981,456,2
1144-1,Train Baseplate,1981,456,1
1145-1,Bogie Plate,1981,456,1
1146-1,"Pushrods, Cylinder Housings",1981,456,6
1147-1,"Light Prisms & Holder, Red/Yellow Light Covers",1981,456,7
1148-1,Differential,1981,453,5
1149-1,Air Police,2002,94,24
1149-2,Bulldozer Chainlinks,1982,453,52
1150-1,Replacement Motor 12V,1977,443,1
115-1,Building Set,1973,469,190
1151-1,Train Power Pick-Up Blocks,1977,456,2
115-2,Starter Train Set with Motor,1966,235,132
1152-1,Electric Wire,1977,456,2
115349-1,Mario Key Chain,2021,503,0
115349-2,Mario Key Chain (Gold),2021,503,0
1154-1,Battery Control Unit,1986,453,1
1160-1,"TECHNIC Pneumatic Tubing, 40cm +100cm",1985,453,2
116-1,Starter Train Set with Motor,1967,235,362
1161-1,TECHNIC Pneumatic Pump Cylinder 48mm,1985,453,1
116-2,Deluxe Motorized Train Set,1968,235,364
1162-1,TECHNIC Pneumatic Piston Cylinder 48mm,1985,453,1
1163-1,TECHNIC Pneumatic Piston Cylinder 60mm,1985,453,1
1164-1,TECHNIC Pneumatic 2 Way Valve and Nonreturn Valve,1985,453,2
1168-1,Battery Box,1986,443,1
1169-1,Bogie Plates,1986,456,2
1170-1,Replacement Train Battery Tender,1986,456,2
117-1,Locomotive without Motor,1967,235,99
1171-1,Lighting Brick with Red and Blue Globes,1986,443,5
11717-1,Bricks Bricks Plates,2020,621,1504
1172-1,Colored Globes,1986,443,5
1174-1,Motorhome for Basic Motor 4.5V/Train Motor 12V,1986,443,2
1175-1,4.5v TECHNIC Motor,1982,453,1
1176-1,Gear Racks and Turntables,1978,453,6
1177-1,Santa In Truck with Polar Bear,2000,227,27
1178-1,"Siren, Black",1986,443,1
1179-1,Replacement Space Siren,1986,443,1
1180-1,Space Port Moon Buggy,1999,93,25
118-1,Electronic Train,1968,235,103
1181-1,Space Port Spacecraft,1999,93,23
118-2,Small Train Set,1968,235,117
1182-1,Adventurers Raft,1999,297,18
118-3,Motorized Freight or Passenger Train (Sears Exclusive),1969,235,419
1183-1,Mummy and Cart,1999,297,17
1184-1,Cart,1999,434,24
1185-1,Raft,1999,434,25
1186-1,Cart,1999,434,25
1187-1,Glider,1999,434,23
1188-1,Fire Formula,1999,87,38
1189-1,Rocket Boat,1999,87,30
1190-1,Retro Buggy,1999,87,45
11903-1,Ninjago: Brickmaster: Fight The Power Of The Snakes,2012,497,156
119-1,Super Train Set,1968,235,401
11910-1,Micro-Scale Space Cruiser,2015,126,102
1191-1,Try Bird,1999,87,34
11926-1,Parts for Wooden Minifigure,2019,683,29
1193-1,Water Park Tub,1999,632,43
11938-1,Robot,2020,22,45
11939-1,Octopus,2020,22,63
11940-1,Fortress,2020,22,52
1194-1,Classic Building Table,1999,470,408
11941-1,Frog,2020,22,56
11942-1,Lunar Lander,2020,22,45
11943-1,Fire Ant,2020,22,25
11944-1,Skull,2021,22,39
11945-1,Steam Locomotive,2021,22,38
11946-1,Penguin,2021,22,48
11947-1,Time Machine,2021,22,39
11948-1,Carnivorous Plant,2021,22,43
11949-1,Parrot,2021,22,44
11950-1,Racing Car,2021,22,34
1195-1,Alien Encounter,2001,135,42
11951-1,Orangutan,2021,22,51
11952-1,Wind Energy,2021,22,38
11953-1,Gecko,2021,22,36
11954-1,Spaceship,2021,22,40
11955-1,Lion,2021,22,47
1196-1,Biker with Bicycle,2000,458,8
11961-1,Helicopter,2022,22,40
11962-1,Robot,2022,22,41
11963-1,Dinosaur,2022,22,51
11964-1,Submarine,2022,22,31
119645111436-1,Classic Space Astronaut Plush (Red),2021,501,0
119645111504-1,Classic Space Astronaut Plush (Blue),2021,501,0
119645111740-1,Classic Space Astronaut Plush (White),2021,501,0
119645111818-1,Classic Space Astronaut Plush (Pink),2021,501,0
119645111986-1,Santa Plush,2021,501,0
119645112044-1,Gingerbread Man Plush,2021,501,0
11965-1,Excavator,2022,22,48
11966-1,Pirate Ship,2022,22,33
1197-1,Telekom Race Cyclist and Television Motorbike,2000,458,31
1197-2,Crown Gears,1981,453,2
1198-1,Service Team - 2 Bikers with Service Tools,2000,458,82
1199-1,Winning Team,2000,458,111
11995-1,Hero Recon Team,2011,400,1
1200-1,"LEGO Town Plan Board, Large Plastic",1955,372,1
1200-2,"LEGO Town Plan Board, Small Plastic",1956,372,1
1200M-1,LEGO Town Plan Wooden Board,1957,372,1
120-1,Complete Freight Train Set with Tipper Trucks,1969,235,163
1201-2,Chicken Run,2002,505,6
120-2,Small Basic Set,1966,366,121
1202-1,Racer,2001,112,1
1203-1,"Turntables (4 x 4), Turntables (2 x 2)",1985,443,8
1204-1,"Fences, Red and Black",1984,443,10
120438-1,Basic Building Set,1985,467,176
1205-1,Keys for Wind-Up Motor,1982,443,2
1206-1,"Round Bricks (2 x 2), White",1982,443,10
1207-1,"Turntables (4 x 4), Red",1982,443,2
1208-1,"Inverted Slope Bricks, Assorted, Red",1982,443,16
1209-1,Fences and Gates,1982,443,10
12月1日,Blue Space Elements,1981,443,8
1210-1,Winch Block and Hook Assembly,1982,443,3
1210-2,Small Store Set,1955,372,30
121-1,Roadster,1979,390,23
1211-1,Space Stands and Brackets,1982,443,8
1211-2,Small House Set,1955,372,19
1212-1,"Rocket Tops, Black",1982,443,6
1212-2,Small House - Left Set,1955,372,21
1213-1,Space Radar Disks,1982,443,5
1213-2,Small House - Right Set,1955,372,23
12138-1,Bionicle Mahri Wallet,2008,501,0
1214-1,Upper Part of Motorhome for 4.5V/12V Trainmotor,1984,456,1
1214-2,Windows and Doors,1955,371,6
12142020-1,The LEGO Ninjago Movie Official Annual 2018,2018,497,7
12148079-1,Ninjago: Sky Pirates Attack!,2016,497,7
1215-1,Train Motor 4.5V Type II Lower Housing,1981,456,1
1215-2,2 x 8 & 2 x 10 Bricks,1955,371,5
1216-1,Semaphores with Feet,1982,456,8
1216-2,4 x 4 Corner Bricks,1955,371,5
1217-1,Yellow Girder Beams & Plates,1982,453,20
1217-2,2 x 4 Bricks,1955,371,13
121801-1,Baby Raptor and Nest,2018,602,23
121802-1,Owen and Lookout Tower,2018,602,39
1218-1,Blue Girder Beams & Plates,1982,453,20
1218-2,2 x 3 Bricks,1955,371,15
121903-1,Raptor Ambush,2019,602,33
121904-1,Owen with Baby Raptor,2019,602,7
