SYMBOL,avg_log2FC,AveExpr,t,Pvalue,adj.P.Val,B
PABPC3,0.032852965,3.965377335,1.378490574,0.203735456,0.463546955,-5.590567147
CENPJ,0.174267871,2.299937692,1.378424049,0.203755213,0.463546955,-5.590648673
CSTF2T,0.070295887,3.082753843,1.377874406,0.203918519,0.463848462,-5.59132217
SNRPA1,0.047910679,3.652982174,1.377474111,0.204037522,0.464049121,-5.59181256
PMS1,0.246207152,1.811385112,1.377137767,0.204137559,0.464206592,-5.592224537
PTPLAD2,-0.310947281,3.087676193,-1.376696902,0.204268748,0.464434842,-5.592764444
PAFAH1B2,0.071676962,2.800975071,1.376499641,0.204327471,0.464454916,-5.593005985
NDUFC2 ,0.051047351,3.719484765,1.376359932,0.20436907,0.464454916,-5.593177042
RETSAT,-0.134557828,3.409491229,-1.376356726,0.204370024,0.464454916,-5.593180968
FBXO22,0.220565311,2.137308319,1.376105866,0.204444737,0.464554664,-5.593488089
CNTNAP2,0.425673324,2.229758733,1.375986294,0.204480358,0.464565564,-5.593634465
GTF2I ,0.044774381,3.686586483,1.375673656,0.204573517,0.464641465,-5.594017151
SMC5,-0.089944955,3.217662664,-1.375667263,0.204575422,0.464641465,-5.594024976
EYA3,-0.213643084,2.108764759,-1.375278365,0.204691358,0.464834736,-5.594500931
OSGIN2,0.206597554,2.967562109,1.375132408,0.204734884,0.464863538,-5.594679539
RPS10,0.02769784,4.06093979,1.37476349,0.204844935,0.464979996,-5.595130933
HIAT1,-0.067611903,3.582166301,-1.374753636,0.204847875,0.464979996,-5.595142989
FAM171B,0.218114467,2.975878108,1.374403461,0.204952384,0.465128691,-5.595571379
TBC1D22B,0.089354597,3.200843833,1.374317904,0.204977925,0.465128691,-5.595676035
TNFSF4,0.19265768,2.499598786,1.374170688,0.20502188,0.465128691,-5.595856107
ATF7IP,0.167620853,1.933489802,1.374120639,0.205036825,0.465128691,-5.595917322
NDUFA7,-0.04976735,3.351563708,-1.373804953,0.205131113,0.465254168,-5.596303412
PTMAP1 ,0.068647974,2.066187261,1.373728764,0.205153875,0.465254168,-5.596396584
FAT3,-0.469157316,1.902241915,-1.373089121,0.205345055,0.465568065,-5.597178682
HEXIM2,-0.067862613,2.099719903,-1.373058982,0.205354067,0.465568065,-5.597215528
CCDC42B,0.241705492,1.693684203,1.37284373,0.205418439,0.465643964,-5.597478664
WDR48,-0.089526666,3.260974578,-1.37236463,0.20556178,0.465798924,-5.598064251
ITGAE,0.043547223,3.515134975,1.372249696,0.20559618,0.465798924,-5.598204712
PGM2,-0.105759483,3.49505557,-1.372183784,0.205615909,0.465798924,-5.598285259
SETMAR,-0.090346734,1.847952126,-1.372095022,0.205642481,0.465798924,-5.598393727
NFIC,-0.132283712,3.432249581,-1.372090751,0.20564376,0.465798924,-5.598398946
SWSAP1,0.169216595,2.320794051,1.371995663,0.205672229,0.465798924,-5.598515139
PIN1P1,-0.057169169,1.72759991,-1.37169764,0.205761479,0.465931041,-5.598879277
LOC101927668,-0.15284413,1.849130644,-1.371529134,0.205811956,0.465975335,-5.599085142
CBY1,-0.069347985,3.296165044,-1.371215672,0.205905885,0.466117978,-5.599468061
RP11-251G23.5,0.209661664,1.991999779,1.371046502,0.205956592,0.46616275,-5.599674693
RAPH1,0.344031566,1.926899341,1.370500329,0.206120376,0.466463409,-5.600341706
GPS2,-0.028860682,3.453369108,-1.370182351,0.206215781,0.466609255,-5.600729958
KIF1B,-0.084629922,3.255012756,-1.370069055,0.206249783,0.466616142,-5.60086828
TMEM8B,-0.140701727,2.487084291,-1.36982736,0.206322336,0.466710229,-5.601163338
ACTR3B,0.117992292,2.578341064,1.369624053,0.206383383,0.466778264,-5.601411507
ANXA2P2,-0.053511617,3.790943731,-1.369431357,0.206441258,0.466805644,-5.601646703
RBX1,-0.045309602,3.635936198,-1.369377512,0.206457433,0.466805644,-5.60171242
LINC00849 ,-0.056309349,3.266061455,-1.369260859,0.206492478,0.466814853,-5.601854788
UBE2D1,0.050906862,3.520516283,1.368718252,0.206655556,0.467113459,-5.602516907
ZNF19,0.042045436,1.874621794,1.368493652,0.206723091,0.467175419,-5.602790928
PHYH,-0.104055567,3.340428169,-1.368255503,0.206794721,0.467175419,-5.603081447
TAF7,-0.042378028,3.568237141,-1.36819449,0.206813076,0.467175419,-5.603155873
TNIP1,-0.072144714,3.49418617,-1.368186485,0.206815484,0.467175419,-5.603165637
CHST10,0.057194981,2.597065303,1.368109362,0.206838688,0.467175419,-5.603259711
ARHGEF37,-0.158260524,3.210615527,-1.367931925,0.20689208,0.467175419,-5.603476133
FBP1,0.266512414,2.032518317,1.367875618,0.206909026,0.467175419,-5.603544807
ADAMTS20,0.028489627,1.677033229,1.36771017,0.206958825,0.467175419,-5.603746586
EEA1,-0.311383526,2.860922424,-1.367452811,0.20703631,0.467175419,-5.604060428
LOC642852,0.186928971,2.454865284,1.367426233,0.207044313,0.467175419,-5.604092836
DHX32,-0.072257805,3.499551438,-1.367407392,0.207049987,0.467175419,-5.60411581
PDPR,0.042287661,1.679613741,1.367313025,0.207078407,0.467175419,-5.604230877
THEM4,0.144942955,2.874908944,1.367107101,0.207140434,0.467175419,-5.604481952
POU6F2-AS2,0.368488755,1.96230004,1.367105106,0.207141035,0.467175419,-5.604484384
S100A13,-0.055449842,3.545790091,-1.366988809,0.207176073,0.467175419,-5.604626169
FLRT3,-0.407008528,2.793093189,-1.3669794,0.207178908,0.467175419,-5.60463764
ALDH3B2,-0.343722573,2.825247288,-1.366667956,0.207272765,0.467317146,-5.605017306
AGL,-0.053379771,3.605432197,-1.366434364,0.207343185,0.467405995,-5.605302029
RAVER2,-0.064556114,3.177452054,-1.365879778,0.207510455,0.467637659,-5.605977888
PSTPIP2,0.162895908,3.055000804,1.365733945,0.20755446,0.467637659,-5.606155582
HEATR6,0.071774046,2.799043014,1.365689933,0.207567742,0.467637659,-5.606209207
NIPA1,0.11846385,1.771351243,1.365557353,0.207607756,0.467637659,-5.60637074
CBL,0.041247199,3.374345383,1.365545531,0.207611325,0.467637659,-5.606385143
LINC00883,0.170467493,2.296135572,1.365379981,0.2076613,0.467637659,-5.60658683
PPCS,-0.065998118,3.48088335,-1.365373885,0.20766314,0.467637659,-5.606594256
PAF1,-0.078902102,3.102763337,-1.365154888,0.207729267,0.467716688,-5.606861033
FAM32A,0.042926573,3.453110193,1.36502366,0.207768899,0.46773605,-5.607020878
THG1L,-0.065304862,2.972681947,-1.364592337,0.207899212,0.467937921,-5.607546194
STRADB,-0.090360933,3.134191602,-1.364401329,0.207956942,0.467937921,-5.607778794
NFS1,0.123196584,2.852883789,1.364325097,0.207979986,0.467937921,-5.607871619
KIAA1755,0.147377984,1.964829492,1.364152924,0.208032041,0.467937921,-5.608081257
EMC4,-0.057124788,3.662103046,-1.364028434,0.208069685,0.467937921,-5.608232826
IER2,-0.084864314,3.774288243,-1.364022518,0.208071475,0.467937921,-5.608240028
KANK3,-0.109384313,2.397250487,-1.364007889,0.208075899,0.467937921,-5.608257838
CRTAP,-0.107697067,3.319509359,-1.363542773,0.208216602,0.468184489,-5.608824044
SLC4A1AP,0.060848288,3.343131373,1.363075359,0.208358083,0.468432731,-5.609392924
HSP90B1,0.072207386,3.532061959,1.362646538,0.208487955,0.468654803,-5.609914726
WDR36,-0.047712942,3.344292961,-1.362379462,0.208568876,0.468766791,-5.610239659
LOC101060321 ,-0.295457647,3.177275428,-1.362081194,0.20865928,0.468900055,-5.610602494
IFT27,0.120841173,3.001703293,1.36159186,0.208807669,0.469163563,-5.611197649
KBTBD7,0.120960064,3.00371613,1.361253299,0.208910389,0.469324397,-5.611609346
C19orf52,0.124120408,2.90460662,1.360489461,0.209142299,0.469692851,-5.612537954
C7orf26,0.056481542,3.214425171,1.360449603,0.209154406,0.469692851,-5.6125864
ACSL1,0.083617539,3.656340209,1.36040522,0.209167889,0.469692851,-5.612640347
PABPC1,0.031466033,4.000954518,1.360021298,0.209284547,0.469884805,-5.613106942
DCK,0.063988914,3.414240879,1.359826141,0.209343869,0.469947988,-5.613344094
RNF216,0.105435262,2.975503785,1.359134273,0.209554293,0.470289858,-5.614184665
CSNK2B ,0.189025557,2.345146885,1.35905471,0.209578503,0.470289858,-5.614281312
ZNF114,0.305933393,1.968196056,1.358713585,0.209682329,0.470289858,-5.61469564
CDK2AP2,0.065080568,3.38614154,1.358710843,0.209683163,0.470289858,-5.61469897
RP11-140I16.3,0.127750451,1.884354417,1.358710175,0.209683367,0.470289858,-5.614699781
NFATC4,-0.270141947,1.915926368,-1.358669387,0.209695784,0.470289858,-5.614749318
GJB6,-0.233955472,3.736081977,-1.358607654,0.209714579,0.470289858,-5.61482429
RP11-401P9.4,-0.303643058,2.400787146,-1.35821626,0.209833776,0.470487157,-5.615299571
SREK1IP1,-0.107559294,3.517071803,-1.357892373,0.209932457,0.470638405,-5.615692811
C1QTNF9B-AS1,-0.189631061,1.9845416,-1.357312915,0.210109106,0.47093106,-5.616396199
LOC153684,0.106760031,2.844691662,1.357259192,0.21012549,0.47093106,-5.616461403
ZNF568,-0.124004326,2.150158749,-1.356938463,0.210223326,0.47108028,-5.616850637
ZNF204P,-0.142371014,2.689521124,-1.356776819,0.210272648,0.471120761,-5.617046784
TTLL11,-0.227904695,1.992322985,-1.356539194,0.210345174,0.471139986,-5.617335103
TBCC,0.062566704,3.414299062,1.356420002,0.21038156,0.471139986,-5.617479712
SEMA6A,-0.125538555,2.12578964,-1.356349706,0.210403023,0.471139986,-5.617564995
TXNRD1,0.110369056,3.462184468,1.356298334,0.210418708,0.471139986,-5.617627316
NSMAF,0.129143892,2.782757992,1.356139347,0.210467259,0.471139986,-5.617820182
SEC22C,0.229344131,2.004867598,1.356134352,0.210468785,0.471139986,-5.617826242
MGC32805,0.283458248,1.803198203,1.355734025,0.210591079,0.471343739,-5.618311811
SMPDL3A,-0.126563592,3.33861373,-1.355610063,0.21062896,0.471358527,-5.61846215
OTUD6B,0.104805267,3.217244674,1.3553453,0.210709887,0.47137642,-5.618783222
C1QBP,0.035739754,3.706283972,1.355277752,0.210730537,0.47137642,-5.618865129
DFNB31,0.131139593,2.531902748,1.355276959,0.21073078,0.47137642,-5.618866091
WDSUB1,-0.09606694,3.301926571,-1.355062839,0.210796253,0.471452904,-5.619125711
NRXN3,-0.406252028,2.656649547,-1.3546794,0.210913542,0.471645239,-5.619590566
SOX13,0.288791079,2.09240207,1.354462913,0.210979788,0.471723389,-5.619852984
TYRO3,-0.127732026,1.807999362,-1.354330377,0.211020353,0.471744107,-5.620013627
SBSPON,-0.160860071,1.932606595,-1.354083491,0.211095935,0.471813513,-5.620312841
UCHL3,-0.063272828,3.596675698,-1.353751704,0.211197546,0.471813513,-5.620714898
TXNIP,-0.164330925,3.680971353,-1.353740695,0.211200918,0.471813513,-5.620728238
MAPRE3,0.281225575,2.215075238,1.353739373,0.211201323,0.471813513,-5.62072984
ZNF826P,0.071546312,1.660793908,1.353716223,0.211208414,0.471813513,-5.62075789
PSMB7,0.03205621,3.706423289,1.353615652,0.211239224,0.471813513,-5.620879747
FAM78A ,0.15717814,2.386878861,1.353023669,0.211420655,0.472093625,-5.621596908
CORO1B,0.072158719,2.905202991,1.35300206,0.21142728,0.472093625,-5.621623082
RASGEF1A,0.250239798,2.988544269,1.352727297,0.211511537,0.472178201,-5.621955875
PTMA,0.028788362,3.959949101,1.352674229,0.211527814,0.472178201,-5.622020145
ANKIB1,0.050138167,3.39241551,1.352534329,0.211570729,0.472204061,-5.622189571
MIR600 ,-0.160546418,2.613497617,-1.352307529,0.211640316,0.472289435,-5.622464214
POLR2J ,0.163642212,3.230889328,1.352098335,0.211704519,0.47236277,-5.622717511
IQCG,0.376611954,2.306247337,1.351391359,0.211921617,0.472777178,-5.62357335
LOC101929177,-0.087951137,3.222828073,-1.351043748,0.212028431,0.472894031,-5.623994051
MAP6D1,0.146754344,2.505040416,1.350937315,0.212061146,0.472894031,-5.624122849
GPATCH4,0.085716992,2.007823115,1.350914615,0.212068123,0.472894031,-5.624150318
PABPC4L,0.304731215,2.165540739,1.350446273,0.212212132,0.473089545,-5.624716993
RNF103,-0.289977604,1.819838738,-1.35035205,0.212241115,0.473089545,-5.624830985
DUSP12,0.041624605,3.374674349,1.350293863,0.212259014,0.473089545,-5.624901376
BZRAP1,-0.209773308,1.806297802,-1.350147963,0.212303902,0.473089545,-5.625077871
DNM3,0.158219899,2.158748,1.350119225,0.212312744,0.473089545,-5.625112634
MRPL42,0.045896918,3.504528067,1.34986699,0.21239037,0.473149326,-5.625417729
MPC2,0.049315646,3.519112228,1.349828041,0.212402358,0.473149326,-5.625464838
CKMT2-AS1,-0.180701528,2.711436631,-1.349579186,0.212478971,0.473250044,-5.625765805
CEBPZ,0.048242432,3.476887645,1.349408637,0.21253149,0.473297076,-5.625972047
MTPAP,0.052668836,3.216314813,1.349172306,0.212604284,0.473344851,-5.626257812
LOC101928560,-0.055332529,1.793237883,-1.349135073,0.212615754,0.473344851,-5.626302829
FCRL2,0.223058993,1.746229097,1.348941495,0.212675398,0.473407709,-5.626536871
GARNL3,-0.068699367,2.89455439,-1.348760547,0.212731163,0.473432721,-5.626755623
PRR22,0.085837082,2.019078868,1.348492159,0.2128139,0.473432721,-5.627080048
SSSCA1,0.085797314,3.151428134,1.348452778,0.212826042,0.473432721,-5.627127648
FRMD3,-0.132619474,2.84839572,-1.348416087,0.212837356,0.473432721,-5.627171996
KLK8,-0.302062865,2.776041575,-1.348316716,0.212867998,0.473432721,-5.627292099
SLC44A1,0.089214706,2.044660479,1.348281632,0.212878818,0.473432721,-5.627334502
FUS,-0.144428285,1.820803182,-1.348191832,0.212906514,0.473432721,-5.627443032
C7orf43,0.051889267,3.066866462,1.348058315,0.2129477,0.473454033,-5.627604389
SLITRK4,-0.035398769,1.857104354,-1.347891424,0.212999189,0.473454033,-5.627806063
ZNF781,-0.083798744,2.033846929,-1.347855294,0.213010337,0.473454033,-5.627849722
USP12,-0.083360705,3.34785212,-1.347578402,0.213095791,0.473463552,-5.628184284
WDFY3-AS2,-0.085721586,1.751187576,-1.347542539,0.213106861,0.473463552,-5.628227613
INTS7,0.224121067,1.75622856,1.347536064,0.21310886,0.473463552,-5.628235436
LOC100505555 ,-0.037218227,1.876804211,-1.346803056,0.213335234,0.473862559,-5.629120883
FADS3,0.174641343,2.97067237,1.346750945,0.213351335,0.473862559,-5.62918382
LOC100996740,0.084375711,3.431926368,1.34639901,0.213460103,0.474034281,-5.629608826
USP36,0.221341831,2.764714955,1.346237389,0.213510069,0.474075391,-5.62980398
SLC11A2,-0.106206201,3.35081645,-1.346110068,0.213549437,0.474092962,-5.629957707
ANXA11,-0.088247024,3.659445407,-1.345945959,0.213600191,0.474104493,-5.630155838
CTBS,-0.094900468,3.204439093,-1.345889858,0.213617543,0.474104493,-5.630223566
LOC283075,-0.238357763,1.95310258,-1.345390697,0.213771991,0.474377421,-5.630826099
PRDM4,-0.02711904,3.30040015,-1.3451371,0.213850494,0.474422812,-5.631132159
GJB5,-0.151014839,3.292292688,-1.345022549,0.213885962,0.474422812,-5.631270397
ZNF350,-0.316076003,2.626125723,-1.344993865,0.213894844,0.474422812,-5.63130501
TBC1D9B,-0.037555376,3.240614221,-1.344917949,0.213918354,0.474422812,-5.631396619
NFE2L1,0.06417492,3.571728809,1.34460124,0.214016455,0.474513839,-5.631778757
CUL7,0.125109303,2.730600159,1.344582166,0.214022364,0.474513839,-5.63180177
OVOL1,-0.181172463,2.838957868,-1.344263199,0.214121206,0.474663159,-5.632186571
SLC38A5,-0.229078177,2.407272449,-1.34392869,0.214224906,0.474784238,-5.632590059
PFKL,0.062998025,3.303858783,1.343794541,0.214266505,0.474784238,-5.632751854
LOC100133039,0.053044976,1.802661204,1.343782214,0.214270328,0.474784238,-5.63276672
CWF19L1,0.110381472,2.704409953,1.34322406,0.214443486,0.474937301,-5.633439783
CDK5RAP1,0.05727124,3.273176165,1.343130242,0.214472604,0.474937301,-5.633552899
ECM2,-0.148978243,3.174456996,-1.3430475,0.214498286,0.474937301,-5.633652655
UNC93B1,0.064362406,3.06606201,1.342988142,0.214516712,0.474937301,-5.633724218
HIST1H2AG ,0.087468162,2.358483686,1.342968152,0.214522918,0.474937301,-5.633748316
ZCCHC3,0.046722819,3.100241499,1.342950257,0.214528473,0.474937301,-5.63376989
ZNF688,-0.061798861,2.951545677,-1.342357493,0.214712562,0.475249618,-5.634484401
GTPBP2,-0.085617875,3.281261018,-1.342147463,0.214777821,0.475249618,-5.63473752
AGAP1,-0.133190253,3.089781976,-1.342043082,0.21481026,0.475249618,-5.634863306
UBE4A,-0.027665848,3.58894453,-1.341937069,0.214843211,0.475249618,-5.634991053
OPLAH,0.128397158,2.948730998,1.341892774,0.214856979,0.475249618,-5.635044427
ELAVL2,0.261306394,1.833112146,1.341887117,0.214858738,0.475249618,-5.635051243
ZNF750,-0.101232002,3.735522768,-1.341249895,0.215056899,0.475618134,-5.635818946
MBOAT2,-0.125371457,3.36752185,-1.340856768,0.215179231,0.475818862,-5.636292457
RP11-305E6.4,0.107129462,1.962865898,1.340611173,0.215255684,0.475834329,-5.636588225
ZBED2,-0.431471502,2.864284267,-1.340457636,0.215303491,0.475834329,-5.63677311
PRDM16,-0.103999428,1.83305374,-1.340453108,0.215304901,0.475834329,-5.636778562
TMEM57,-0.079700262,3.277255587,-1.340394579,0.215323128,0.475834329,-5.636849038
PARP15,0.242889752,1.845258405,1.340327309,0.215344079,0.475834329,-5.636930036
ADH5,0.05983873,3.717539536,1.340103835,0.215413691,0.475874337,-5.637199097
ATAD1,-0.040198087,3.558393403,-1.340066469,0.215425332,0.475874337,-5.637244083
THAP6,-0.048304114,2.90720845,-1.339798946,0.215508694,0.475988721,-5.637566134
ZNF512B,0.137140118,3.092358031,1.339619171,0.215564728,0.476042723,-5.63778253
TAF6,0.051285672,3.375457968,1.339505751,0.215600087,0.476051056,-5.637919044
FLJ38717,0.2891217,2.099238686,1.339191012,0.215698232,0.476198002,-5.638297831
TOR1A,0.036938028,3.325593792,1.338771793,0.215829017,0.476413777,-5.63880227
CEBPZOS,0.075051414,2.392697564,1.338675113,0.215859188,0.476413777,-5.63891859
FLVCR1-AS1,0.201866157,2.099013754,1.338416964,0.215939767,0.476462025,-5.639229152
CHODL,0.197399322,2.428880115,1.338402527,0.215944274,0.476462025,-5.639246518
FOXO3,-0.09475742,3.637458943,-1.338278984,0.215982847,0.47647738,-5.639395131
PLAGL1,-0.14088457,3.450485205,-1.337833265,0.216122057,0.476714715,-5.639931221
C17orf100,0.193269637,2.598226784,1.337497168,0.216227081,0.476781143,-5.640335387
ZNF75A,0.073744789,3.270770374,1.337462323,0.216237972,0.476781143,-5.640377285
ZNF440,0.217648958,2.297892174,1.337433203,0.216247074,0.476781143,-5.640412299
TMEM125,-0.259056695,2.628179456,-1.337237495,0.216308253,0.476786332,-5.640647607
IL13RA2,0.252421665,1.94285551,1.337223288,0.216312695,0.476786332,-5.640664687
RBM27,-0.044869463,3.422621349,-1.337101565,0.216350755,0.476800493,-5.640811027
COX8A,-0.0299667,3.851650712,-1.336769792,0.21645452,0.476959434,-5.641209854
MCAT,0.085561074,3.143011084,1.336459017,0.216551757,0.477103945,-5.641583383
GPHN,-0.271993292,2.911011386,-1.335858837,0.21673965,0.477448115,-5.642304596
PPIA,0.025877886,4.010520597,1.335602699,0.216819879,0.477512854,-5.642612325
MPG,0.061865521,3.148014752,1.335562724,0.216832403,0.477512854,-5.642660348
TXK,0.142807251,1.747802371,1.334751674,0.217086624,0.477966054,-5.643634489
RASGRP3,0.115765998,2.688166449,1.334560138,0.217146698,0.477966054,-5.643864484
GS1-111G14.1,-0.03871149,3.535331684,-1.334488212,0.217169261,0.477966054,-5.643950847
PTPLAD1,0.125667395,3.150623961,1.334471709,0.217174438,0.477966054,-5.643970662
RP4-714D9.5,0.04666141,2.071488151,1.33440057,0.217196756,0.477966054,-5.644056077
ZNF229,0.051749821,1.730584332,1.334089166,0.217294474,0.47810578,-5.644429936
ADCYAP1,-0.34930859,2.037010135,-1.333943485,0.217340202,0.47810578,-5.644604815
TNFSF11,0.21547945,1.864067078,1.33381583,0.217380278,0.47810578,-5.644758046
TSPAN7,-0.157534788,3.297862596,-1.333793988,0.217387136,0.47810578,-5.644784263
PIP4K2C,0.040368108,3.43496701,1.333662726,0.217428352,0.47812666,-5.644941812
ID1,-0.135113439,3.779073285,-1.333345445,0.217528006,0.478276018,-5.645322591
UCP2,0.128583767,3.088579241,1.333088086,0.217608867,0.478331803,-5.645631413
ZNF675,-0.098759043,2.059921308,-1.333062682,0.217616851,0.478331803,-5.645661896
UTP18,0.038915909,3.553213101,1.332901145,0.21766762,0.478373632,-5.645855713
ZNF354A,0.104293398,3.023334132,1.332629442,0.217753036,0.478491581,-5.646181676
CPSF3,0.054787413,3.467016537,1.332213897,0.217883727,0.478622346,-5.646680126
ZFP42,0.208155178,1.864032617,1.332200382,0.217887979,0.478622346,-5.646696336
AVIL,0.066255429,1.98265659,1.332137341,0.217907812,0.478622346,-5.646771945
CLOCK,-0.037157819,3.380467727,-1.331987625,0.217954919,0.478624704,-5.646951499
HIST1H3F,0.244426365,2.061135093,1.331932083,0.217972397,0.478624704,-5.647018107
FAM179B,-0.052662101,3.244096634,-1.331625985,0.218068743,0.47876651,-5.64738516
PPP1R3D,0.077608298,3.282974128,1.331303769,0.218170201,0.478911453,-5.647771484
ATP6V0D1,-0.053694488,3.655894478,-1.331214516,0.218198311,0.478911453,-5.647878482
ZNF212,-0.07353222,3.233643331,-1.330801435,0.218328454,0.479127323,-5.648373639
PLRG1,-0.051479516,3.482126799,-1.330687771,0.218364275,0.479136171,-5.64850987
ARV1,0.043899436,3.371386852,1.330540896,0.218410571,0.479167996,-5.648685894
LOC285147,-0.164503848,1.943525722,-1.330436858,0.21844337,0.479170204,-5.648810573
LRRC37A2,-0.086964055,3.285890318,-1.330163843,0.218529459,0.47928929,-5.649137721
EEF1A1,-0.034534561,1.759974479,-1.329691255,0.218678547,0.479485212,-5.649703913
RP11-120K24.5,-0.03313109,1.827432972,-1.329679,0.218682414,0.479485212,-5.649718594
ZNF740,0.030408301,1.781342242,1.32933025,0.218792492,0.479492288,-5.650136334
ZW10,-0.048982348,3.268181268,-1.329206048,0.218831706,0.479492288,-5.650285088
MGP,-0.175421049,3.66433406,-1.329152607,0.21884858,0.479492288,-5.650349091
